CustomerID,Name,Age,Address,City,State,ZipCode,VerizonPlan,AmazonPrimeStatus,DeviceMake,DeviceModel,AcceptedOffer
138467,Hunter Gregory,60,028 William Square Apt. 846,Orlando,TX,18940,Premium,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us
909760,Eric Morgan,29,016 Cruz Valleys Suite 732,Kansas City,CO,74490,Basic,No,Huawei,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
977844,Kent Mitchell,61,779 Moore Walks Suite 377,Los Angeles,TN,8348,Standard,No,Samsung,P40 Pro,"First purchase: Buy two phones, one on us"
580047,Robert Miller,53,80369 Lauren Mills,Chicago,TX,1907,Premium,Yes,Google,Galaxy S21,Buy a tablet: 30% off on us
759347,Jordan Stevens,65,265 Jenkins Viaduct Suite 508,Phoenix,FL,27120,Premium,No,Google,P40 Pro,"First purchase: Buy two phones, one on us"
158871,Rebecca Rodriguez,21,56952 Elizabeth Square Suite 831,Phoenix,TX,75285,Premium,Yes,OnePlus,P40 Pro,Buy a tablet: 30% off on us
228391,Jason Allen,22,28348 Amanda Fords,New York,FL,54796,Premium,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us
539430,Dominique Wilson,54,4480 Amber Wall,Dallas,MI,28108,Basic,Yes,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
710704,James Bradford,25,5614 Joshua Mission Suite 944,Columbus,IL,45298,Premium,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us"
956703,Anthony Sullivan,59,986 Gerald Track Suite 534,Tampa,OH,95434,Standard,No,Apple,iPhone 13,"First purchase: Buy two phones, one on us"
930496,Brenda Scott,66,0612 Ward Overpass Apt. 905,Houston,AZ,24742,Basic,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us
356687,Kenneth Manning,45,4948 Natalie Expressway,Charlotte,CA,73440,Premium,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
825451,Jennifer Barton,48,4038 Linda Green,Minneapolis,GA,17323,Basic,No,Apple,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
207450,Wanda Jackson,26,31005 Meyer Via Apt. 397,Denver,MI,42935,Standard,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us"
271890,Roberto Smith,68,5143 Joshua Plaza Apt. 221,Fort Worth,TX,81642,Premium,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
538741,Jodi Johnson,46,950 Randall Squares Apt. 916,San Antonio,CA,94838,Standard,Yes,Samsung,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months
381974,Susan Liu,31,175 Kathy Forges,Chicago,GA,28879,Premium,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
500109,Jennifer Anderson,57,2898 Harris Mills,Detroit,TX,40048,Premium,No,Samsung,P40 Pro,Buy a tablet: 30% off on us
216381,James Webster,58,75791 Holly Plains,Indianapolis,CA,95637,Premium,Yes,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us"
573125,Kristen Rodgers,39,517 Kim Run Apt. 439,Seattle,IN,20557,Premium,No,Huawei,OnePlus 9,Double your data for 3 months at no extra cost
671621,Kelly Riley,28,36103 Steven Mission Suite 397,San Antonio,TX,48183,Premium,No,Huawei,P40 Pro,20% off Amazon Prime subscription
234508,Elizabeth Leon,40,0617 Bauer Corners,Nashville,MO,17007,Basic,Yes,Apple,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
829650,Karen Williams,18,0767 Jennifer Station Suite 136,San Antonio,FL,48655,Premium,Yes,Apple,Galaxy S21,"First purchase: Buy two phones, one on us"
962645,Jacob French,63,332 Holly Keys Apt. 707,Columbus,NC,22691,Premium,Yes,Samsung,OnePlus 9,Buy a tablet: 30% off on us
499111,Andrew Burns,54,836 Kristin Summit Suite 581,Portland,FL,48733,Basic,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us
250810,Lance Russell,38,678 Laura Estate Apt. 310,Austin,DC,50560,Basic,No,Samsung,P40 Pro,"First purchase: Buy two phones, one on us"
392890,Alison Hunter,43,3021 Hester Ferry Apt. 294,New York,MN,3148,Basic,No,OnePlus,Galaxy S21,Buy a tablet: 30% off on us
673665,Charles Thomas,63,7102 Peterson Knolls,Phoenix,CA,89682,Basic,No,Apple,OnePlus 9,Buy a tablet: 30% off on us
940477,Jennifer Smith,53,1982 Madison Fields Suite 469,Miami,TX,97553,Basic,Yes,Huawei,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
460032,Derrick Palmer,40,7843 Sims Pass Suite 501,Dallas,TN,92903,Basic,No,Apple,OnePlus 9,Free streaming service for 6 months with any Verizon plan
469599,Marisa Phelps,18,7723 Daniel Mountains,Fort Worth,IN,21165,Premium,Yes,Huawei,iPhone 13,Buy a tablet: 30% off on us
760960,Allison Smith,68,1380 Jorge Dam,Columbus,IL,23138,Premium,Yes,OnePlus,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
850020,Christine Williams,57,8512 Joy Roads,New York,FL,2894,Standard,Yes,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us"
979611,Holly Howard,32,38876 Williams Isle,Orlando,AZ,69746,Premium,Yes,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
271836,April Erickson,38,90099 James Pike Suite 913,Detroit,WA,48202,Premium,Yes,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
829903,Alicia Joseph,64,8263 James Rapids,Miami,OH,50406,Basic,No,OnePlus,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
145714,Brandon Miller II,26,96717 Nelson Neck,Kansas City,MN,41087,Basic,No,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us"
727234,Holly Hernandez,26,09761 Patton Point Apt. 170,Orlando,FL,39696,Premium,Yes,Samsung,OnePlus 9,Buy a tablet: 30% off on us
996048,Jeffrey Reed,27,015 Mills Island Suite 921,Fort Worth,TX,74313,Standard,No,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us"
730271,Derrick Hernandez,69,1417 James Oval,Phoenix,FL,66001,Basic,Yes,Apple,OnePlus 9,"Buy one accessory, get another 50% off"
566960,Erica Mathis,43,28036 Juan Curve Apt. 566,Denver,OR,85214,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us"
811851,Juan Mckee,58,6578 James Forest,Phoenix,FL,78191,Premium,Yes,Apple,OnePlus 9,"First purchase: Buy two phones, one on us"
224123,Steven Fisher,52,46067 Chapman Road Apt. 943,Columbus,CA,25322,Standard,No,Samsung,P40 Pro,Buy a tablet: 30% off on us
405628,James Case,69,6108 Stephanie Valleys Apt. 330,Phoenix,OR,79740,Standard,Yes,OnePlus,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
182989,Jennifer Cox,42,71682 Kiara Trail,Washington,MA,25404,Basic,Yes,Apple,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
398356,Kevin Atkinson,43,5557 Lane Parkway,Washington,NV,22935,Standard,No,Google,P40 Pro,"First purchase: Buy two phones, one on us"
929957,Angela Hayes,28,13144 Richards Locks Apt. 693,Tampa,MO,57547,Premium,No,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
278274,Dawn Singleton,55,003 Underwood Garden,Columbus,MO,57403,Premium,No,Huawei,P40 Pro,Buy a tablet: 30% off on us
787995,Kimberly Ferguson,19,05839 Carly Stravenue,Tampa,NV,67225,Standard,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
425352,Kathleen Dudley,24,20180 Victoria Island,Kansas City,DC,10430,Standard,Yes,Samsung,P40 Pro,Buy a tablet: 30% off on us
920260,Richard Knight,35,8917 Cook Burg Apt. 747,Denver,IN,99802,Standard,No,OnePlus,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
511927,Sergio Small,44,810 Gregg Parkway,Denver,NV,29279,Standard,Yes,Huawei,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
889852,Paula Thomas,51,8183 Thomas Fields,San Diego,MI,76707,Basic,No,Google,Galaxy S21,Buy a tablet: 30% off on us
983184,Jeremy Johnson,44,7425 Maria Roads,Columbus,FL,56213,Standard,No,Google,Pixel 6,"First purchase: Buy two phones, one on us"
231373,David Bernard,34,0571 Jon Vista,Cincinnati,NC,53717,Basic,Yes,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us"
538452,Eric Burton,60,9554 Jeffrey Corner,Nashville,OH,35256,Premium,Yes,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
215294,Adam Sanchez,61,1761 Cruz Valley Apt. 152,Miami,OR,66871,Standard,No,Apple,Galaxy S21,"First purchase: Buy two phones, one on us"
559451,Eddie Browning,68,323 Davis Way Suite 009,Boston,OH,17320,Basic,No,Huawei,P40 Pro,20% off Amazon Prime subscription
748307,Melinda Mills,41,254 Kramer Summit Suite 275,Indianapolis,CA,34625,Standard,No,Apple,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
165726,Susan Ortiz,42,298 Cory Overpass Suite 069,Los Angeles,GA,17640,Premium,No,Google,iPhone 13,Buy a tablet: 30% off on us
241564,Brittany Hamilton,24,348 Gloria Lodge Apt. 900,Austin,TX,33776,Premium,Yes,OnePlus,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
477812,Robert Sanchez,69,5541 Lisa Squares,Phoenix,NV,58730,Premium,No,OnePlus,Galaxy S21,Buy a tablet: 30% off on us
368246,Adrian Hudson,23,66354 Joshua Highway Suite 732,Miami,WA,75071,Standard,No,Samsung,iPhone 13,Buy a tablet: 30% off on us
805696,Mr. William Brown Jr.,41,292 Foster Stravenue Apt. 006,Cleveland,NC,23562,Standard,No,OnePlus,OnePlus 9,Double your data for 3 months at no extra cost
218015,Gail Tate,50,91398 Michael Stream Apt. 910,Nashville,TX,30365,Basic,Yes,OnePlus,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
840674,Bonnie Gillespie,66,599 Gutierrez Lodge Suite 299,New York,OR,46007,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us"
354079,Chelsea Benson,46,50106 Sarah Dam Apt. 997,Minneapolis,MN,51790,Standard,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
650929,Brett Mcgee,60,8914 Brooke Ways,Chicago,DC,25341,Premium,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
789944,Michael Anderson,39,732 Hahn Trafficway,San Diego,MN,89992,Premium,Yes,OnePlus,Galaxy S21,Buy a tablet: 30% off on us
788105,Robert Parker,43,8323 Andrew Forest,Phoenix,NY,72363,Basic,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us
613758,Thomas Torres,45,72006 Victoria Corner,Atlanta,MA,64704,Basic,No,Apple,Galaxy S21,Buy a tablet: 30% off on us
465890,Pamela Watts,67,97823 Stephanie Mountain Apt. 925,Cincinnati,FL,41392,Basic,No,Google,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months
545101,Katelyn Lopez,38,30996 Ramirez Cliffs Suite 123,Phoenix,DC,70833,Basic,Yes,Samsung,P40 Pro,"First purchase: Buy two phones, one on us"
136631,John Olson,66,670 Amy Run,New York,OH,3607,Premium,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us"
866577,Anthony Diaz,24,54571 Young Stream,Washington,MO,44784,Basic,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
172991,Lisa Hardy,34,531 Carter Cape,Las Vegas,OH,68391,Basic,Yes,Google,Pixel 6,Buy a tablet: 30% off on us
104014,Desiree Crawford,37,814 John Mountain,Indianapolis,CO,34162,Basic,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us"
373237,Sarah Martin,58,62125 Leslie Camp,Columbus,TX,26188,Basic,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
118070,Pamela Castillo,66,357 Kenneth Knoll Suite 349,San Antonio,FL,26142,Premium,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
922209,Thomas Howard,37,035 Melton Gardens,Miami,MO,36551,Basic,No,Huawei,P40 Pro,Buy a tablet: 30% off on us
156958,Nicholas Mays,39,486 Johnson Summit,Atlanta,MI,42298,Premium,No,Samsung,iPhone 13,Buy a tablet: 30% off on us
182074,Jennifer Sherman,45,3545 Conley Mews,Boston,NC,6058,Standard,Yes,OnePlus,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months
635017,Victoria Bailey,57,6399 Ali Club,Tampa,NY,35707,Premium,No,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
855073,Brenda Taylor,66,48205 Edwards Dale,Cincinnati,DC,18412,Premium,No,OnePlus,iPhone 13,Buy a tablet: 30% off on us
276089,Brianna Woods,24,43304 Chen Inlet,Fort Worth,CA,71533,Basic,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
297392,Amber Armstrong,18,354 Anderson Drive,Portland,TX,63829,Standard,Yes,Huawei,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
258823,Erin Hill,49,6229 Newman Route Suite 600,Los Angeles,FL,92064,Standard,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us"
730152,Matthew Buchanan,30,23834 James Green Suite 562,Orlando,WA,86731,Standard,No,Apple,iPhone 13,"First purchase: Buy two phones, one on us"
493002,Travis English,47,1360 Beasley Ville,Boston,CO,28585,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
833429,Brian Dunlap,40,068 Cain Row Apt. 070,Nashville,OH,41495,Premium,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
598863,Michael Mason,68,6546 Ingram Way,Orlando,CO,66767,Standard,Yes,Samsung,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
467654,Diane Peters,36,09739 Jessica Ports Suite 817,San Francisco,CA,83026,Premium,Yes,Huawei,P40 Pro,Buy a tablet: 30% off on us
679036,Suzanne Hayes,49,2866 Herman Pass Apt. 756,Tampa,CO,63289,Premium,No,Apple,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
630089,Robert Tate,47,6484 Ronald Views Apt. 986,Denver,IN,82818,Premium,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
250262,Kara Conway,46,28298 Rose Landing Apt. 404,Fort Worth,MO,59645,Standard,Yes,Apple,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
542905,Tyler Thomas,66,5879 Jacob Divide,Boston,TX,18337,Basic,No,OnePlus,iPhone 13,Buy a tablet: 30% off on us
335362,Cheryl Carter,62,37307 Scott Plains Apt. 457,Minneapolis,CA,93737,Basic,Yes,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
544209,Stephanie Weber,46,8002 Cunningham Dam Apt. 108,Columbus,TX,67508,Standard,Yes,Apple,OnePlus 9,Free streaming service for 6 months with any Verizon plan
653880,Julian Ramirez,47,860 Gentry Route,San Diego,OH,45177,Basic,No,Apple,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
897079,James Ramirez,33,23505 Hall Garden Suite 214,Miami,WA,56106,Basic,No,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us"
764076,Robert Clayton,57,53246 Jackson Stream Apt. 299,Minneapolis,AZ,50628,Premium,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us
319963,Heather Buchanan,36,39587 Gilbert Harbor,Portland,FL,23861,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us"
580761,Richard Morgan,35,9217 Nguyen Squares Apt. 806,Charlotte,FL,22654,Standard,No,Apple,iPhone 13,Free streaming service for 6 months with any Verizon plan
348710,Cynthia Coleman,18,874 White Burgs,Miami,TN,8037,Standard,Yes,Google,Galaxy S21,Buy a tablet: 30% off on us
320984,Melissa Carr,31,807 Flores Wells,Seattle,TX,25973,Basic,No,OnePlus,OnePlus 9,Buy a tablet: 30% off on us
997059,Kathy Thompson,68,638 Dustin Springs,Boston,MA,51585,Premium,Yes,Apple,iPhone 13,Buy a tablet: 30% off on us
956748,Savannah Harris,64,4341 Stewart Fort Suite 829,San Antonio,IL,80672,Standard,Yes,Apple,iPhone 13,"First purchase: Buy two phones, one on us"
882355,William Lewis,67,1589 Taylor Trail,Kansas City,NC,1479,Standard,No,Samsung,Pixel 6,"First purchase: Buy two phones, one on us"
364512,Christina Chandler,19,2235 Tina Ports Suite 872,Minneapolis,TX,57641,Standard,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us"
701863,Robert Aguilar,45,31551 Ruiz Lodge,Dallas,DC,8574,Standard,No,Apple,Pixel 6,Buy a tablet: 30% off on us
368799,Darryl Sellers,66,476 Browning Falls,Boston,OR,87961,Standard,No,Apple,Galaxy S21,"First purchase: Buy two phones, one on us"
337549,Tina Crosby,67,110 Annette Knolls,Atlanta,OR,50446,Standard,No,OnePlus,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
694319,Christine Ramos,47,4286 Moore Trail Suite 571,New York,MI,55669,Basic,No,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
584299,Henry Hill,55,54707 Fisher Village,Minneapolis,NC,38272,Premium,No,OnePlus,Pixel 6,Buy a tablet: 30% off on us
712210,Adrian Kelly,68,28201 Johnson Loaf,Dallas,CA,9459,Premium,Yes,OnePlus,OnePlus 9,Buy a tablet: 30% off on us
548982,Aaron Herrera,21,23129 Nguyen Mall,Nashville,DC,52520,Standard,Yes,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
224046,Ethan Ali,18,4574 Jacob Fork Apt. 985,San Diego,OH,2221,Premium,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us"
506619,Taylor Taylor,25,89668 Dixon Parkways Apt. 684,Phoenix,NC,77895,Premium,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us"
132097,Eric Haas,46,71277 James Estates Apt. 141,Denver,NV,8781,Premium,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
766326,Christian Norman,56,44620 Justin Knolls,Detroit,GA,25545,Standard,No,Google,Pixel 6,20% off Amazon Prime subscription
749150,John Schmidt,20,023 Wells Centers,Denver,NV,1505,Standard,Yes,Huawei,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
330229,Travis Hughes,49,4544 Garrett Trail,Los Angeles,TX,6547,Premium,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
218834,Nicholas Phillips,27,25526 Dominique Parkways,New York,IL,94665,Premium,No,Samsung,iPhone 13,20% off Amazon Prime subscription
193848,Edwin Drake,27,45356 Nunez Run,Minneapolis,IN,84278,Standard,Yes,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
152921,Patrick Miller,36,2681 Wesley Course Apt. 239,Minneapolis,OH,50636,Basic,No,Apple,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months
805086,Kevin Miller,63,63636 Jeremy Mills,Cleveland,NV,32719,Premium,Yes,Samsung,OnePlus 9,Buy a tablet: 30% off on us
750429,Charles Howard,51,2630 Tamara Divide,Fort Worth,AZ,67653,Basic,Yes,Samsung,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
805660,Courtney Khan,50,7111 Smith Turnpike Suite 857,San Antonio,TN,36460,Premium,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
384821,Debra Lopez,40,7359 Welch Landing,Portland,AZ,74420,Basic,No,Samsung,Pixel 6,"First purchase: Buy two phones, one on us"
155609,Veronica Rhodes,45,346 Erica Park Apt. 844,Boston,FL,62239,Basic,No,Huawei,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months
327897,Thomas Gonzales,49,498 Carrie Mills Apt. 906,Boston,DC,37152,Basic,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us
131024,Rachel Cruz,67,0983 Flynn Junction,Washington,GA,91419,Standard,Yes,Samsung,Pixel 6,"Buy one accessory, get another 50% off"
170313,Christopher Payne,24,61253 Ferguson Avenue Apt. 121,Cleveland,TX,96884,Basic,Yes,Samsung,iPhone 13,Buy a tablet: 30% off on us
489957,Matthew Ortiz,46,1064 Guerrero Lakes Suite 341,Dallas,AZ,71446,Basic,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
284078,Jennifer Brown,25,0395 John Lake,Denver,TX,44566,Basic,No,Apple,P40 Pro,20% off Amazon Prime subscription
457429,Mrs. Jamie Davis,18,49922 Mariah Harbor,Dallas,CA,72531,Premium,No,Apple,iPhone 13,Buy a tablet: 30% off on us
561243,Andrew Hernandez,20,90182 Kelley Village Apt. 241,Washington,OH,2649,Basic,No,OnePlus,Pixel 6,Buy a tablet: 30% off on us
213632,Tina Becker,41,284 Michelle Expressway,Columbus,TX,10010,Premium,Yes,Huawei,Pixel 6,Buy a tablet: 30% off on us
351451,Robert Baker,40,78538 Kathleen Motorway,Cincinnati,OR,43956,Basic,Yes,Google,Galaxy S21,Free streaming service for 6 months with any Verizon plan
103051,Natalie Diaz,25,261 Donna Plains,Dallas,CA,68772,Basic,Yes,Google,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
804107,Michael Collins,64,27953 Ramsey Cove,Orlando,CA,29175,Standard,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
476836,Karen Price,54,33120 Christine Well Apt. 429,Indianapolis,MA,38976,Premium,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
711523,Stephanie Parker,20,62097 Edwards Islands Suite 984,Houston,IL,47476,Basic,No,Apple,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months
821772,Daniel Bautista,68,17870 Colleen Center,New York,NY,48674,Premium,No,Google,OnePlus 9,Buy a tablet: 30% off on us
289407,Tammy Knapp,50,2214 Derek Lock,New York,FL,2550,Premium,Yes,Google,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
549395,William Robinson,45,743 Phillips Points,Las Vegas,FL,79164,Standard,Yes,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
562894,Hector Arnold,64,28253 Jeffrey Burg Suite 093,Seattle,TX,92325,Standard,No,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
311810,Jason Brown,25,3266 Alexander Skyway,Indianapolis,CA,43670,Standard,No,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
827975,Paul Stephens,51,1702 Schultz Parkway,Atlanta,TX,83936,Standard,Yes,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us"
173523,Michelle Wilson,52,3144 William Corner Suite 797,Seattle,MI,68345,Standard,No,Huawei,Pixel 6,Buy a tablet: 30% off on us
860463,Nathan Reyes,49,363 Jones Haven Apt. 870,Phoenix,IN,71143,Standard,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us"
194476,Jason Wolf,41,0483 Steele Ferry Apt. 491,Austin,MO,44790,Standard,Yes,OnePlus,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
333841,Amanda Mcdonald,31,1504 Thomas Corner Suite 864,Cleveland,OH,5162,Standard,Yes,Apple,P40 Pro,Get a $50 gift card with any new phone purchase
903451,Tracy Cooper,49,678 Cindy Common Apt. 517,Portland,MO,31952,Basic,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us"
970045,David Rodriguez,63,52457 Valerie Road,Kansas City,FL,57967,Premium,No,Samsung,OnePlus 9,Buy a tablet: 30% off on us
322866,Stephanie Carter,60,6056 Maria Mountains Apt. 761,Los Angeles,FL,54654,Standard,Yes,Apple,iPhone 13,Buy a tablet: 30% off on us
186672,Rhonda Brock,33,25262 Alexander Springs,Boston,FL,92136,Standard,No,Google,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
698135,Kelli Banks,21,776 Joseph Ridges Apt. 430,San Diego,FL,98054,Premium,Yes,Huawei,P40 Pro,"First purchase: Buy two phones, one on us"
444894,Ryan Ramos,69,30236 Miller Mall,Austin,TX,5885,Basic,Yes,OnePlus,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
834994,David Diaz,54,6296 Holmes Lodge Apt. 780,New York,GA,62598,Premium,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us
128251,Jacqueline Stone,38,17369 Rachel Green Suite 510,Austin,OR,35384,Premium,Yes,OnePlus,Galaxy S21,Buy a tablet: 30% off on us
727769,Christopher Wong,31,3252 Watson Expressway Apt. 163,Orlando,FL,11909,Standard,No,Huawei,Pixel 6,Buy a tablet: 30% off on us
474710,Ivan Brown,48,35478 Jacob Trafficway Apt. 680,Seattle,OH,95288,Premium,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
650233,Katelyn Cook,65,1970 Watson Mountain,Charlotte,TX,21751,Premium,Yes,Huawei,P40 Pro,"First purchase: Buy two phones, one on us"
977284,Amy Hughes,35,754 Michael Lake,Austin,OR,50233,Standard,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
132217,Joseph Williams,24,771 Jesse Spring Apt. 013,Atlanta,MI,7720,Standard,Yes,OnePlus,OnePlus 9,Buy a tablet: 30% off on us
108308,Sheila Castro MD,27,625 Nancy Square,Charlotte,MO,31247,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
368093,Kevin Hendricks,24,455 Justin Camp,Austin,CA,8117,Standard,No,Huawei,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
283062,Teresa Johnson,50,460 Gonzales Tunnel,Fort Worth,IL,8985,Premium,No,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us"
494366,Barbara Gregory,40,70488 Elizabeth Grove Apt. 749,Houston,MN,23001,Premium,No,Samsung,P40 Pro,"First purchase: Buy two phones, one on us"
844840,Nicole Mccarthy,38,0006 Walton Plains,Los Angeles,MO,10305,Basic,Yes,Google,iPhone 13,"First purchase: Buy two phones, one on us"
200235,Robert Wright,36,69353 Anderson Islands Suite 301,Nashville,IN,39044,Basic,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us"
174740,Victoria Cooper,65,233 Cox Ports,San Diego,FL,47908,Premium,No,Apple,iPhone 13,"First purchase: Buy two phones, one on us"
478496,Jennifer Crosby,36,1149 Villarreal Spurs Apt. 586,Indianapolis,TX,58392,Basic,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us"
953049,Richard Roberts,53,14460 Christopher Hill,Houston,WA,75069,Premium,Yes,Samsung,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
850201,Edward Coleman,46,1657 Erika Harbor Apt. 366,San Diego,WA,71648,Basic,Yes,Huawei,iPhone 13,Free streaming service for 6 months with any Verizon plan
903328,Cheryl Hawkins,35,669 Williams Harbor Suite 151,Las Vegas,MI,79028,Standard,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us
277247,Laurie Wright,19,187 Rebecca Expressway,San Diego,TX,23312,Basic,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us"
763165,Jennifer Richardson,18,2333 James Villages Suite 254,Los Angeles,FL,3899,Standard,No,OnePlus,Galaxy S21,20% off Amazon Prime subscription
629525,Kevin Brown DVM,64,9677 Brown Terrace,Boston,NC,58709,Standard,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us"
120056,Teresa Grimes,22,85820 Angela Fords,Charlotte,CA,31706,Standard,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us"
276615,Andre Aguirre,37,726 Zachary Ford Apt. 233,Austin,OH,91991,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
287628,Mr. George Munoz,28,4840 Amy Bridge,Minneapolis,TX,59040,Basic,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us"
738836,Marissa Burton,59,4140 Jessica Green,Las Vegas,NC,87049,Premium,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us"
